"X","a1","d","g","u"
"X627",2.02293203629278,6.86638376086225,0.169174675110423,1
"X629",1.53934425214013,-4.86601138161307,0.00215156073232354,1
"X630",-0.929675016919352,0.898854176603733,0.000133711248664685,1
"X631",1.49753446093928,4.36277949804982,0.330936629800941,1
"X632",-0.619105927342589,-4.76372215106594,0.000268035295602548,1
"X633",-3.05364547819642,-12.9013977217252,1.37838419432348e-05,1
"X634",5.80618428070727,2.71427168808925,0.663623912787408,1
"X635",4.16642358721982,-1.66223820036442,0.681537303870005,1
"X636",-1.49134222979304,-4.21350388593001,0.00429947653510133,1
"X637",10.3120637991932,-13.1893171143507,0.00320799056531698,1
"X638",1.49179820973854,6.70658159474814,0.100502006158186,1
"X639",-2.41720853856524,-10.5945755165447,1.96873386899343e-05,1
"X640",10.1891434468473,2.12831556069145,0.878662112937644,1
"X643",3.2357058676694,4.79062942749693,0.112487336201567,1
"X645",0.243733922642717,-4.91358100339935,0.00119575147140888,1
"X647",16.982440661805,-8.1137586710502,0.181952316559649,1
"X648",3.44475209038716,2.29412299955148,0.636816704636221,1
"X649",2.0140322781446,0.659982738948333,0.27229756419045,1
"X650",-2.82180033864922,-11.3566597550671,0.00339013567811419,1
"X651",1.86341308838078,2.67552877741805,0.633581601972015,1
"X652",1.57026554811077,6.55551603800857,0.24975468467827,1
"X654",-2.22087199615568,-9.75375243740303,2.98403777981463e-05,1
"X655",2.72216940071784,2.24666705609987,0.462407602385279,1
"X656",6.12114873817361,2.92949661420258,0.151377936761066,1
"X658",-1.02315934024005,-2.59247599057845,9.13551954864409e-05,1
"X659",1.51407203011487,5.34126976798049,0.108977660647036,1
"X660",-3.56666907030111,-14.3391889246502,0.000234969293147816,1
"X661",1.39886074807673,-0.194954790676914,0.000225548503767569,1
"X662",2.74390924012178,5.02803781876903,0.896823528194711,1
"X665",1.44948311167329,5.49240026930113,0.0756551814018373,1
"X667",9.83275006127933,-12.4553395477144,0.473011017318335,1
"X669",1.1780945861216,-3.35701605765082,0.100151726915091,1
"X671",1.13580460830894,-4.13269158609722,0.0194730515255774,1
"X672",-0.60704935796974,-2.15639939576181,0.000334934292597417,1
"X673",-0.72238479773349,-4.24440422287231,0.000109341798491876,1
"X675",1.83271766568243,0.637238751688175,0.219991796198535,1
"X677",0.248163090594305,-1.34872400020721,0.00261471940898131,1
"X678",10.2135964089797,1.44672859589207,0.781498901539027,1
"X679",5.50586806749741,-0.307251373995051,0.89231443041854,1
"X681",4.82603332328404,-1.72813269640917,0.627236133353765,1
"X682",4.25998727184892,3.38925228354021,0.734885981272869,1
"X683",4.91322020451978,3.71116078094218,0.96826769888179,1
"X685",3.83215427290251,2.61066363136125,0.505901630351911,1
"X687",15.0684133602765,-19.1029246423839,0.56332734135865,1
"X688",-0.140131207325463,-0.738161227990461,0.0108779233103442,1
"X690",3.62455847244521,4.23448614234284,0.812888736750065,1
"X693",-3.00095411846424,-12.4045927699914,0.000128732994582926,1
"X694",2.12861897443533,1.87743055578185,0.382882471718179,1
"X695",3.38590122065352,-1.47570805668108,0.217083686197419,1
"X696",-1.02343496799273,1.43354113770165,0.000297617140703978,1
"X699",-0.0544843180064722,-1.84940372575599,0.0130460145425445,1
"X700",0.170238606444148,0.909127886976124,0.00958800902346073,1
"X701",1.68517777083208,1.0020903772456,0.0108401922183534,1
"X702",10.6363628496725,7.41950992435629,0.78658313347862,1
"X703",4.1613067105546,2.56148424001618,0.350348171094282,1
"X705",0.957113354588073,2.8115006291448,0.00850198942346639,1
"X706",4.57431782938678,7.27638620301639,0.0935626048970847,1
"X707",1.23160528297847,1.72799503896529,0.00107683419053091,1
"X708",0.05348799338148,0.415960820415773,0.0209179971774629,1
"X709",0.799429086884762,0.683304546203671,0.00271836745486576,1
"X710",9.16622617269774,-2.8837499557468,0.120490818903517,1
"X711",-0.312123065394798,-1.13886194457399,0.000706891315298601,1
"X713",1.49273719210089,5.27817829271187,0.0566800213680016,1
"X715",7.19545410134302,-11.801724835714,0.00761612031740063,1
"X716",-2.78187285626582,-6.4475943830111,0.0973545195709042,1
"X717",3.82348440093259,2.58601535703601,0.860515066045213,1
"X719",1.47120486142269,3.24931111446343,0.0241438653122895,1
"X720",4.96303997140175,3.61952897173553,0.80301959662793,1
"X721",9.30934395235372,-19.2961339817289,0.290686416938817,1
"X723",7.66451144090084,-2.51720621780705,0.288483210687282,1
"X725",14.0547380716343,-12.0290862387071,0.103792572696034,1
"X726",1.92151921269869,7.12479562723382,0.0783183493476372,1
"X727",4.0346493243249,3.22056452961065,0.543669596903301,1
"X728",3.18835376759239,5.12616292030101,0.0247177049904213,1
"X730",3.5717807289831,1.97651323811104,0.58720169356314,1
"X732",-1.82535559540036,-8.31996757314606,6.45381196729012e-05,1
"X734",5.83174401129434,8.78190657780721,0.150908380916605,1
"X735",-0.818249779867231,-5.30451872580633,8.49548331724208e-05,1
"X736",-3.10791736017121,-10.3825742426108,0.014213786443531,1
"X737",4.07992596764031,5.3111131107577,0.872103135257057,1
"X739",-0.72534386461233,-4.46394132706254,0.000898826720899253,1
"X740",7.54403517174238,0.100642097654107,0.897810508237275,1
"X745",2.51659299952499,7.88763682071897,0.17966129282366,1
"X746",10.1499524912802,-5.73686199592694,0.754178724933434,1
"X747",6.32305144061298,-2.04756504199344,0.898043158864899,1
"X748",-0.908455155555619,-4.93538732499223,0.000540690283725669,1
"X749",0.302528395341741,1.06912340187009,0.205695171225202,1
"X750",3.9707465947335,-6.02796204647342,0.17826707983393,1
"X751",1.68714461201892,6.47789963329605,0.194394880189589,1
"X752",7.25097043402032,-3.30881376488603,0.541868226596063,1
"X755",12.8808067844371,-8.04633573480876,0.485484551257121,1
"X756",-3.43114870534977,-11.504708415568,0.000412346716401553,1
"X757",6.12862399802191,8.43071713077986,0.860481835581671,1
"X758",0.447653489460972,0.810780307749042,0.00614796224418429,1
"X760",2.46063774496415,7.9657111703761,0.0990791918861381,1
"X761",-2.77335557609015,-9.58294912433302,6.06783373350463e-05,1
"X762",4.57389232506156,-3.15287246237628,0.156006546603633,1
"X763",6.03473968620194,3.87825246941366,0.792139677574982,1
"X764",2.19968824892646,7.51817929024931,0.146310088144881,1
"X765",1.50461658167254,3.40686938807614,0.178907306671754,1
"X766",11.7971108819046,-7.56538780448987,0.698770527755675,1
"X768",-1.1133778021482,1.46902875000358,0.000203050336741506,1
"X769",-0.283426644511701,-2.28168183077147,0.00125172775137437,1
"X770",-0.995222299379542,-1.95440046918336,0.000221107107878076,1
"X771",0.752409895014461,2.66455389195876,0.0587640294914541,1
"X773",12.6320979260065,7.5356458387568,0.824400037178705,1
"X774",2.8848014829633,0.395254976178912,0.780036007837113,1
"X775",7.27146170537942,3.44147203985148,0.245067362190122,1
"X776",2.04213662232512,2.57679391853667,0.166034066598778,1
"X778",-3.55680966421202,-12.253023225652,3.60644744188425e-05,1
"X781",0.909635672319093,3.21324904568486,0.144864354635682,1
"X782",4.44853972651511,7.3172127797979,0.650226768285496,1
"X783",3.54199543078346,5.13409268169892,0.785726536088095,1
"X785",11.0758188207485,5.88730454079471,0.85269441891343,1
"X786",2.70162556789354,1.46183295617549,0.0778908415918788,1
"X791",-2.88683749219112,-10.6212007022278,0.000947833032056722,1
"X793",0.285578742025105,-0.309979293855016,0.00622717355131767,1
"X794",4.12737149052271,1.45242886182763,0.352583107149051,1
"X797",3.97139933078556,9.1697597454775,0.389881070710033,1
"X798",4.48877742152901,0.899533380737771,0.213921133955136,1
"X799",5.04842219980042,4.65944968761725,0.935672575506976,1
"X800",1.34922826868625,0.816606091594037,0.0096074660031757,1
"X801",-0.263456834643773,-3.49222765946918,0.00233443688679883,1
"X802",2.40704848759203,6.84649040324725,0.0863937185985461,1
"X803",8.68596342906726,-8.74252985856729,0.0676809283241729,1
"X804",1.67411428568205,5.57904335490915,0.0808400154731331,1
"X806",2.44642747452463,1.99384112751462,0.157543401623173,1
"X807",-0.921635040452818,-1.83659325348437,0.000276797874122743,1
"X808",10.5408152532274,-6.83311261622006,0.704640122348561,1
"X809",-1.16434759632309,-4.22118427055011,0.000304208829567049,1
"X810",5.89063045392228,5.50653995116166,0.563863970783335,1
"X812",2.59162477604903,3.77016335166349,0.420120838194212,1
"X814",3.11713834480149,5.19258869477449,0.782090834337937,1
"X815",2.52059667510762,-1.82525470230486,0.0503642764456573,1
"X816",-0.955037659970665,-4.82240949427512,0.000160494510594291,1
"X817",2.85531421928451,-0.363757960201818,0.101165591627874,1
"X818",-0.373541908647356,-3.41460137337251,0.00150978821527994,1
"X819",0.655639877085521,-5.74468868530275,0.00671569640937087,1
"X820",3.57946848437687,2.03686222766963,0.564241899209022,1
"X821",1.72054682442834,4.36148779640174,0.0639318825784203,1
"X822",9.53627159005199,5.33324017210419,0.682654509664528,1
"X824",1.65924184753469,4.22722133464958,0.0565363863414768,1
"X825",3.13202629647366,0.799884135701953,0.806023842819104,1
"X826",0.268388175825817,0.272436342824064,0.0565184752094154,1
"X829",3.93803173010502,7.19021141245552,0.521430586699176,1
"X831",4.63009592307817,1.87445917140839,0.181103484834709,1
"X832",-1.71391484784828,-7.60745281886649,0.00666114945667389,1
"X833",2.22999496108192,1.29161580464494,0.0439357582581434,1
"X834",4.52671280849408,1.83077060447007,0.791401924499398,1
"X835",3.7591384215678,5.18346537562579,0.413788538645039,1
"X836",4.76481040538751,-0.0326930786138881,0.38380580913052,1
"X837",8.09168063026311,-4.84734626615651,0.0736045060013582,1
"X838",2.84230660892728,2.18805912063476,0.354557572294905,1
"X839",6.09319331656506,-5.86724124596433,0.0439031610367276,1
"X840",-0.593875207780738,-2.95106729246679,0.000340302369295758,1
"X841",2.14980242816648,5.89005321421633,0.0928098244316821,1
"X842",0.297356936648345,2.63738729169727,0.0999996640691701,1
"X844",-1.84606309483054,-8.92606555787762,0.00191694606954051,1
"X845",2.6339780575507,2.6683145832231,0.0766645508391823,1
"X846",4.79176335451165,0.996196419772626,0.153098490568851,1
"X848",2.40017887767807,7.47437149387764,0.121389602182619,1
"X850",-1.45795597393158,0.175885667082982,0.000306967315429785,1
"X852",2.12572204416144,5.24357286819236,0.239274158111985,1
"X853",0.371503940223453,-0.749307873284972,0.0064639565274572,1
"X854",4.94064261403865,-2.97804278578635,0.0948850544984416,1
"X855",1.99052094670769,6.13610547898344,0.546158640835452,1
"X857",-0.413500707469482,-4.77664940453167,0.00176778789857397,1
"X858",3.32825111205015,0.793492352264339,0.0823672784921579,1
"X859",13.5821186862252,-1.19764516157694,0.768353299490105,1
"X860",-0.685480030739382,-3.12647732140286,0.000488728373699179,1
"X861",-0.531606331517003,-3.89018526798275,0.00085595603948348,1
"X862",6.07303309661448,1.32972337554942,0.887548383832875,1
"X863",4.38897932108419,3.93006935752904,0.197651712558627,1
"X864",2.09846888629405,5.93547710622431,0.240584914857529,1
"X865",-3.92812404568719,-12.4865082167843,0.00024859511368148,1
"X866",2.15907259776302,7.38173904619921,0.0996510311655294,1
"X867",-0.960733043723275,-2.18520045984288,0.000284331843664219,1
"X868",1.49001920503667,1.83771412045642,0.777375217801859,1
"X869",5.30111015837296,-2.17461280818584,0.122468522297536,1
"X871",3.17944347791814,-1.10986772875486,0.118370711103588,1
"X872",1.36517692793405,1.52158602504479,0.523869815828589,1
"X875",4.44831665445025,6.23562440959999,0.4932914275556,1
"X876",6.15753647969798,-0.653727020283221,0.540621468941389,1
"X878",-0.666418378505796,-1.78876560761201,0.0101461103332712,1
"X879",-1.92591336326036,-7.58124295412132,0.000965537420305655,1
"X880",8.70523387440886,-9.76115821303491,0.314855261195613,1
"X882",5.80105692991969,7.2636659328774,0.783115357094251,1
"X883",-1.10703666659273,-0.0225879983394072,0.000906672923010558,1
"X884",12.5771966905017,1.90694006492054,0.728272758217771,1
"X885",-1.92846688104747,-4.27647488420541,0.000489469296154068,1
"X887",2.55317274682962,2.38366410832112,0.372554548750726,1
"X891",5.46787636108798,7.74902692245421,0.906249991096258,1
"X893",1.07241031416652,3.91061625342203,0.0627272692077682,1
"X894",10.7402600091167,-7.16705388511087,0.463084784727344,1
"X896",8.41906994342638,-3.9803819648097,0.802864043436704,1
"X897",0.675317467509126,-1.69071111795079,0.00247750068831255,1
"X899",11.3492707193007,-2.55105175778821,0.436199034776208,1
"X900",-0.91252863864047,-2.85517206390499,0.000449204704326081,1
"X901",-1.37985211714674,-2.30957908295274,0.000436501523229496,1
"X902",1.41909375016115,3.89606276481306,0.121317191798783,1
"X903",9.20946441906561,9.19945224161755,0.756524331303749,1
"X904",-0.279273598166167,-2.10245720839463,0.00806053471231024,1
"X905",1.43522105468113,-1.65589636204124,0.143380131847195,1
"X906",4.35394915636102,4.84489730868213,0.239954494191134,1
"X907",-0.62295078661485,-0.80860268821247,0.0201412197604944,1
"X908",3.07709601769046,2.43097659632467,0.552002325650637,1
"X909",6.21528469587881,-3.04855572531246,0.447254056400486,1
"X911",3.21878144535761,1.97880830380774,0.748662776486782,1
"X913",-2.06793003639114,-6.83791541492556,0.000788993040232963,1
"X914",2.48965159638473,8.65741158124152,0.139863486393033,1
"X915",2.86415117021089,2.2448000299406,0.889608819788609,1
"X919",4.51992343004311,-8.58540114507285,0.22911062580614,1
"X921",9.24212698085102,-3.62081208348903,0.821021325358357,1
"X923",-2.65758578720727,-5.88194453476972,0.000267261255663009,1
"X924",-2.98444776175249,-10.4500608226718,0.000739133436971096,1
"X925",-0.895400327755645,-3.18685084155872,0.00763133599281062,1
"X926",2.5808271903189,8.89976983909912,0.221869004351621,1
"X927",4.59881479926916,4.68644624860901,0.895424070254359,1
"X928",-1.08098806042004,-3.67852791283974,0.000618297968129129,1
"X929",2.24774032578072,2.32903652557482,0.769627268581194,1
"X930",7.58166014944775,-11.1096270100351,0.14240030446798,1
"X931",-0.769012307288121,-2.24794226834389,0.00265714128624593,1
"X933",-0.982268857455794,-4.63064792248465,0.000702170864654811,1
"X934",0.472018784247893,0.46915870342134,0.0127649367210072,1
"X936",3.77473513621963,4.79551770746505,0.199285069432898,1
"X937",0.521248869929328,3.52120554185348,0.131256190749328,1
"X938",9.03973990076998,-7.95572437490398,0.0439491477723141,1
"X940",3.73611825838863,0.592682212166635,0.54886488301961,1
"X945",-1.17468769565669,-1.9509475176019,0.000470829484364059,1
"X946",9.85249837018736,-6.85861326683741,0.157734427859664,1
"X949",1.24498145236352,3.8913889294626,0.130966983509988,1
"X950",5.8325583115102,1.33169546310129,0.718161476431365,1
"X951",1.60111209886299,-1.8204176123388,0.24418429309809,1
"X952",11.8092585026393,-3.93165398976809,0.356697828448331,1
"X957",-0.00251332605269217,-2.18820218838145,0.0212182846987215,1
"X958",3.46565164733777,1.34251301494333,0.830703916272124,1
"X959",5.09705942487316,5.30979506335401,0.574438685006959,1
"X960",-1.70111938425966,-3.51314919874413,0.00744151686256992,1
"X961",4.55393153051663,3.63436735978073,0.579791681791216,1
"X963",-1.62126326705758,-9.43517360151907,0.000104414637711041,1
"X965",4.54873542594283,3.52523041195676,0.6789281007484,1
"X966",4.44537461894778,4.90764737003083,0.814520333249137,1
"X968",7.64975655383197,-1.1013742025073,0.761657692937544,1
"X969",-2.2474489143541,-6.13901544748701,0.000151113924914216,1
"X972",12.4680798413623,-5.20054119336102,0.558093181677584,1
"X974",-0.434426599590647,-3.14943632792764,0.00148605376464523,1
"X976",3.73248873461769,5.04685745302301,0.816229119320945,1
"X977",-0.447070464645437,-2.46256988017833,0.0016770839955738,1
"X978",3.37815578100974,2.55250928937876,0.260654116562752,1
"X979",0.373955222664662,0.156637898625245,0.0165538336673414,1
"X980",4.35610084055876,3.5455738212902,0.152081797942202,1
"X984",0.0359263869150966,1.2484060959667,0.0207965469314032,1
"X985",2.04698954657323,7.20180725852297,0.109907739014288,1
"X987",0.867450636845837,2.06164225899552,0.681199565581747,1
"X988",9.55399680815709,-3.21239688785443,0.164051906477229,1
"X991",3.57253955670853,4.00994892174288,0.867798922626275,1
"X992",3.14986961371313,-3.35069902454527,0.58516686664299,1
"X994",9.96070083038706,-4.84666071992212,0.161247847861007,1
"X997",3.44867835403572,0.947159961330869,0.29162048180405,1
"X998",-1.01753364813849,-2.89543894927446,0.000953649773950103,1
"X999",2.81077731205301,3.24272487575915,0.836828797144527,1
"X1000",1.16233152738654,4.20393338539117,0.111547689640746,1
"X1001",4.1824928610882,4.63609482068653,0.544622580129803,1
"X1002",0.521405707111074,-0.158994036588429,0.00272724229904987,1
"X1003",2.47632047375558,2.31669445527413,0.269476986314913,1
"X1005",2.09159231048208,8.03026860328459,0.160467227845477,1
"X1006",-2.57846110438797,-10.6113073582194,0.000106056023183825,1
"X1007",-2.03834564459035,-4.28205351130819,0.000257321108306098,1
"X1008",9.23992882428818,-0.779790532992006,0.39157745049033,1
"X1009",-0.66428917490235,-8.13056997012908,0.00937634599737838,1
"X1010",-0.505880160380207,-3.10309182149359,0.0022606448918707,1
"X1011",7.34725040017052,10.9522101913281,0.782898651010822,1
"X1012",2.80581379449369,0.31726207975718,0.701042129916224,1
"X1013",0.0524786255279245,1.06064940124944,0.131265458614141,1
"X1014",2.27482271726535,7.70738829832577,0.137760941061043,1
"X1015",5.71866352998162,8.98172639463913,0.880609497214836,1
"X1016",2.17837760998596,4.97065534071245,0.618377423185053,1
"X1017",2.97743412727602,2.92354520205145,0.191216317603624,1
"X1019",2.86161888880677,7.36725896522052,0.52237662634942,1
"X1022",3.64501608191918,2.56217799595367,0.773586097958419,1
"X1023",-1.47829117850873,-5.26651868574874,0.00105531927763269,1
"X1024",7.52939541679707,-5.63910879670138,0.203590782484327,1
"X1025",3.24859683263961,10.6254453211136,0.145397128301684,1
"X1027",0.240237590201579,-2.03414689354762,0.0125200397578014,1
"X1028",2.98847779279216,9.94224344185726,0.224256171985418,1
"X1029",-0.156785452432167,-2.3158186784988,0.0565255928671602,1
"X1030",0.218487665707452,-2.60919871017605,0.00996628518515096,1
"X1031",5.74790558132955,7.10037874793899,0.881343430772212,1
"X1032",0.75066743189338,5.30429461750425,0.147571061061982,1
"X1033",4.17666074152521,8.84071976081951,0.476785139363888,1
"X1034",6.07792030750021,-3.24028980057724,0.736360673020044,1
"X1035",-2.40017611502122,-11.2989716189841,4.17646360756656e-05,1
"X1038",4.68452530045085,3.02760727082018,0.929603842793544,1
"X1040",4.65743666880495,5.45251281484633,0.431275557241294,1
"X1041",3.0701344512132,3.37921899162709,0.709160167308582,1
"X1042",-2.63274166615454,-11.6769762779397,4.39802797574369e-05,1
"X1044",0.0996831652666593,-2.0357527815774,0.00874315221289951,1
"X1045",3.92807296097081,3.54938818161615,0.23163587062529,1
"X1046",3.40827814857127,1.85962267853809,0.376703267276899,1
"X1048",2.59836542418092,1.82767709974007,0.653546362111556,1
"X1049",10.5119983146061,-14.1955474154994,0.0818401469175525,1
"X1050",2.10268042047538,6.42431454457075,0.346517169307356,1
"X1051",3.86190862032311,-3.06444709769943,0.0118145182471362,1
"X1052",1.84011759498309,1.27687607416201,0.0221555791055632,1
"X1053",1.71545748667165,-0.643220849963403,0.0582593717015358,1
"X1055",3.90743859129076,-0.690767766527354,0.358599374990419,1
"X1056",1.14782941157152,-0.0977319318233231,0.679254683818388,1
"X1057",1.18705996601366,2.02822809945576,0.502779174233232,1
"X1058",-0.528226969445065,0.642414134266479,0.00221475213110134,1
"X1059",-2.75818070476125,-11.2229223875653,0.00168106251831238,1
"X1060",0.807076572273927,5.31993100373653,0.147367227958971,1
"X1061",-0.0896238609601371,-1.87881609247984,0.0141857365488947,1
"X1062",4.27579773254417,6.65932713565131,0.811677799088468,1
"X1064",2.20516092572567,0.957813533832887,0.221071290998264,1
"X1065",8.22126537173607,1.26324245218814,0.831956308847532,1
"X1066",0.468784861894455,-0.481840632921963,0.17370648924642,1
"X1067",-3.07525663398619,-10.8567252834391,0.00170115515878988,1
"X1069",4.00957764356501,1.01511096110751,0.0198727830265041,1
"X1070",-1.66978253379146,0.953187972851228,0.000141818768482009,1
"X1072",3.85963404745425,1.56114059023827,0.797720255856027,1
"X1073",9.97683314841879,-14.3518630704183,0.0104727131949331,1
"X1076",1.54511224867166,3.83756036782003,0.313104725418334,1
"X1078",4.1234479113006,4.33442672158654,0.688125160240757,1
"X1079",-0.591791761589753,-2.53106197554279,0.00134259404969475,1
"X1080",2.12701422298283,4.0292228947191,0.231860758248026,1
"X1081",-0.861194433910309,-0.999043184661121,0.00042630346491384,1
"X1085",2.82349515641594,3.40898238107386,0.0560379941549896,1
"X1086",0.346141592525604,-0.616888554184496,0.0131937078039509,1
"X1087",4.94876237789592,5.67094702411415,0.597055002723834,1
"X1088",0.859986135146714,3.76379380419033,0.132854267493533,1
"X1089",2.46757648429733,5.12786551768049,0.0996863196254999,1
"X1091",2.22197687835379,1.04335441959005,0.503709761319909,1
"X1094",-0.303038971566944,-2.44933665108076,0.0021335382831875,1
"X1095",-0.638146978761854,-1.20336475302326,0.000648229461832011,1
"X1097",0.148247541236325,-0.0904375546488746,0.0127345743486131,1
"X1100",2.10271125702228,-2.31023404170677,0.0611729583905033,1
"X1101",2.62162800726804,2.69238723492753,0.163156060063961,1
"X1102",0.283682287880825,-3.81710806182644,0.00159078194886739,1
"X1103",-0.906048480238669,-1.62231239053274,0.00139873224583643,1
"X1104",9.74780040659543,-13.7442656503348,0.0448409637831536,1
"X1105",12.1248819974731,-17.56708415416,0.255384080033007,1
"X1106",0.923556284845041,-7.13982583641986,0.0033124595649706,1
"X1107",3.52563425553628,4.24604027373739,0.248107664433294,1
"X1108",-2.4441294856778,-8.94301612502706,0.0145544838942403,1
"X1110",5.11170085407694,8.15677944522962,0.28293929026973,1
"X1111",6.26973624863765,-0.78980536929527,0.631674179983948,1
"X1112",-2.14882527508454,-8.41254903894009,0.0239179696144755,1
"X1115",4.03921512406337,1.80460545246168,0.236494901395742,1
"X1117",2.93004768205602,-0.053736847404762,0.80217816113838,1
"X1118",0.191415252622535,3.75247293437931,0.13887253657102,1
"X1120",4.77785656106732,-8.07585204216166,0.0590147189379067,1
"X1121",2.94735082496424,-1.84470040997743,0.133291718847554,1
"X1122",2.80363131782849,9.28143480887712,0.380542922876492,1
"X1124",5.46042038954186,-0.0797676184759849,0.54307744976489,1
"X1125",-0.966109598261027,-0.0865798371834838,7.03336620543567e-07,1
"X1126",0.0513072835493614,0.966165082343258,0.0679692877488028,1
"X1127",0.417129530897657,-1.75896719563762,0.00183017384493867,1
"X1128",4.46399303085404,2.67007947043887,0.284767647351966,1
"X1129",-2.04558036995101,-2.59893685311202,0.000245514761766247,1
"X1130",-0.155697091066399,-0.863613334907384,0.00940734133641369,1
"X1131",5.70991826704627,-8.90608217460164,0.182106685497834,1
"X1133",2.01690623155765,3.11538435813119,0.0313876367072455,1
"X1134",3.1848559950811,7.79131425171522,0.710088123844963,1
"X1137",4.73291307150117,6.52855378277428,0.929322407480777,1
"X1139",-0.876575588109354,-1.92020771552974,0.000643954746505814,1
"X1141",2.06645443467323,1.43031182166503,0.542529570017931,1
"X1142",-0.807414534966173,-2.76300586505597,0.0012617552430089,1
"X1143",0.977316889861581,-2.69925498834283,0.0123910507059166,1
"X1144",-0.402815429206385,1.07173771521671,0.00610239000374672,1
"X1145",4.12812253584635,0.876219715018001,0.178297078406224,1
"X1146",-1.59933620586093,-4.44707763643106,0.00159337763907122,1
"X1147",0.941026333123729,7.23612823515009,0.180839603329084,1
"X1148",2.53952443919232,1.55083788953578,0.136444415963979,1
"X1149",1.60887359355928,5.58202183815966,0.503867135099861,1
"X1150",-2.22032501443138,-9.59319740556575,0.00817131229620114,1
"X1151",11.7100407731485,-2.60630391248118,0.752032643529344,1
"X1152",0.808996186354088,-0.162625490754088,0.000754734930892974,1
"X1153",-1.84731399588432,-8.83465024862375,0.00703302139085366,1
"X1154",-0.635984656040913,-3.6688007184135,0.000530213252602938,1
"X1155",2.02830547040672,8.15451828441136,0.128563834081553,1
"X1156",-1.20186605027668,-5.48471395145379,0.000180580828329421,1
"X1157",0.426881660296594,3.17242034025972,0.131854206063091,1
"X1160",2.25234062348379,1.94101975865927,0.833687348103704,1
"X1162",6.52143107314715,11.5846322807687,0.720402692347874,1
"X1163",-5.01252318384221,-10.4147351712922,0.0494582276418716,1
"X1164",-3.00876015064624,-11.7962223142925,4.5254806555113e-05,1
"X1165",0.0940003271421712,-9.10518922302579,0.00013610628462235,1
"X1166",5.34799019169651,-5.02879544018428,0.0526317034274165,1
"X1167",1.46890763139025,2.56748528816539,0.0410834397326312,1
"X1168",2.19528683284464,2.40586785267064,0.480113791172166,1
"X1169",1.35724671198674,4.01378042127054,0.555376839853575,1
"X1170",0.781435393768918,-5.80717882473565,0.00603723914578264,1
"X1171",0.796813833327719,-5.80076583967909,0.077556015928497,1
"X1172",0.14841081807009,-0.279723963619654,0.000113481392261264,1
